PID,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin SF 1,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Garage Cars,Yr Sold,SalePrice
528222060,8229,6,5,2007,2007,0,1504,0,0,2,1,3,1,2,2007,166000
528222080,7713,7,5,2007,2007,0,1456,0,0,2,1,3,1,2,2007,177594
528222090,7697,7,6,2007,2007,0,1258,0,0,2,0,3,1,2,2007,173500
528228270,3922,7,5,2006,2007,0,1258,0,0,2,0,2,1,3,2007,172500
528228275,3922,7,5,2006,2007,0,1402,0,2,0,2,2,1,3,2007,194201
528228375,3621,8,5,2003,2003,1084,1589,1,0,2,0,2,1,3,2007,226500
528228555,3710,7,5,2007,2007,0,1266,0,0,2,0,2,1,2,2007,185485
528231010,14572,7,5,2004,2004,1300,1530,1,0,2,0,3,1,3,2007,259000
528231030,16219,7,5,2004,2005,779,1119,1,0,2,0,2,1,2,2007,188500
528235000,11084,7,5,2004,2004,192,1374,1,0,2,1,3,1,2,2007,175000
528235160,11796,7,5,2004,2005,0,1959,0,0,2,1,4,1,2,2007,215000
528235170,10936,7,5,2006,2006,0,1525,0,0,2,1,3,1,2,2007,206580
528240020,8244,7,5,2004,2004,0,1720,0,0,2,1,3,1,2,2007,183500
528250010,11950,7,5,2003,2003,0,1394,0,0,2,1,3,1,2,2007,165500
528250070,7875,7,5,2003,2003,0,1948,0,0,2,1,4,1,2,2007,211000
528275035,8063,6,5,2000,2000,0,1690,0,0,2,1,3,1,2,2007,181000
528275110,8740,7,5,2002,2002,574,1995,0,0,2,1,4,1,2,2007,219500
528280110,7917,6,5,1999,2000,0,1647,0,0,2,1,3,1,2,2007,175000
528280150,9967,7,5,2000,2000,0,1430,0,0,2,1,3,1,2,2007,170000
528290060,7750,7,5,2003,2003,0,1320,0,0,2,1,3,1,2,2007,162000
528290170,9487,6,5,2000,2000,520,1690,1,0,2,1,3,1,2,2007,187000
528294010,9649,6,5,1999,2000,0,1644,0,0,2,1,3,1,2,2007,185000
528320050,15623,10,5,1996,1996,2096,4476,1,0,3,1,4,1,3,2007,745000
528322020,12191,8,5,1997,1998,1181,2551,1,0,2,1,4,1,3,2007,384500
528326060,11000,8,5,2000,2000,0,2285,0,0,2,1,4,1,3,2007,248000
528327060,11400,10,5,2001,2002,1282,2633,1,0,2,1,2,1,3,2007,466500
528340030,10557,9,5,1998,1998,672,3078,1,0,2,1,4,1,3,2007,410000
528344020,11002,8,5,1998,1999,1048,2582,1,0,2,1,4,1,3,2007,322500
528348030,10790,7,5,1998,1998,0,2385,0,0,2,1,4,1,3,2007,252000
528351010,21535,10,6,1994,1995,1455,4316,0,1,3,1,4,1,3,2007,755000
528354060,9920,7,5,1996,1997,862,2013,1,0,2,1,3,1,2,2007,269790
528354110,11787,7,5,1996,1997,719,2398,1,0,2,1,3,1,3,2007,315750
528358040,9950,7,5,1995,1995,565,2520,0,0,2,1,4,1,3,2007,290000
528364110,12257,8,5,1995,1995,56,2531,0,0,2,1,4,1,3,2007,290000
528366050,12692,8,5,1992,1993,1231,3228,1,0,3,0,4,1,2,2007,430000
528366070,11762,8,5,1992,1993,335,2202,1,0,2,1,4,1,2,2007,263000
528376010,9044,8,5,1996,1997,1225,2538,0,0,2,1,4,1,3,2007,330000
528427040,9910,7,6,2007,2007,0,1369,0,0,2,0,3,1,2,2007,213133
528427100,11830,8,5,2007,2007,1220,1542,1,0,2,0,3,1,3,2007,260261
528429090,11670,9,5,2006,2006,0,1905,0,0,2,0,3,1,3,2007,320000
528429110,15256,8,5,2007,2007,929,1464,1,0,2,0,3,1,3,2007,282922
528431030,10612,8,5,2006,2006,28,1534,0,0,2,0,3,1,2,2007,215000
528431040,12291,10,5,2007,2007,1572,1966,1,0,2,0,1,1,3,2007,419005
528431050,13501,8,5,2006,2006,63,1636,1,0,2,0,3,1,3,2007,255000
528431110,9986,8,5,2006,2007,0,1795,0,0,2,0,2,1,3,2007,147000
528435010,9965,7,5,2007,2007,0,1528,0,0,3,2,3,1,2,2007,235876
528435040,9416,7,5,2007,2007,1126,1726,1,0,2,0,3,1,3,2007,311872
528435060,9849,7,6,2007,2007,0,1689,0,0,2,0,3,1,3,2007,248328
528435070,10000,8,5,2006,2006,0,1588,0,0,2,0,3,1,3,2007,227000
528439040,8847,8,5,2005,2005,769,1538,1,0,2,0,3,1,2,2007,260000
528439050,9158,8,5,2007,2007,0,1496,0,0,2,0,3,1,2,2007,225000
528439080,8251,7,5,2005,2006,778,1506,1,0,2,0,3,1,2,2007,249000
528441080,10084,8,5,2004,2005,1369,1694,1,0,2,0,3,1,2,2007,307000
528445020,9605,7,5,2006,2006,0,1977,0,0,2,1,3,1,3,2007,250000
528445070,8778,8,5,2006,2006,0,1830,0,0,2,1,3,1,3,2007,221300
528456190,8640,8,5,2007,2007,24,1338,0,0,2,0,3,1,2,2007,208900
528456230,9000,7,5,2006,2007,0,1335,0,0,2,0,3,1,2,2007,210400
528458080,8640,8,5,2007,2007,350,1792,0,0,2,1,3,1,2,2007,255000
528458090,10411,5,5,2007,2007,0,1588,0,0,3,0,3,1,2,2007,212109
528458120,9000,8,5,2006,2006,0,1959,0,0,2,1,3,1,3,2007,270000
528458130,9000,8,5,2007,2007,64,2610,0,0,2,1,4,1,2,2007,303477
528458150,12217,8,5,2007,2007,745,1880,1,0,2,1,3,1,3,2007,310013
528477020,11096,8,5,2006,2006,24,1656,0,0,2,0,3,1,3,2007,249700
528480020,10207,7,6,2007,2007,0,1761,0,0,3,0,3,1,2,2007,227875
528480180,10440,8,5,2007,2007,0,1584,0,0,2,0,2,1,2,2007,261329
528482010,11824,8,5,2006,2006,0,1685,0,0,2,0,2,1,3,2007,253000
528482030,10625,6,5,2004,2004,0,2443,0,0,2,1,4,1,3,2007,265000
528482090,11143,8,5,2004,2005,0,2466,0,0,3,0,4,1,2,2007,340000
531375140,12450,5,5,2003,2004,729,1094,1,0,1,0,3,1,2,2007,149000
531376060,7441,7,5,2006,2006,0,1486,0,0,2,0,3,1,2,2007,181000
531380110,8462,6,5,1994,1994,814,1721,0,1,2,1,3,1,2,2007,201000
531384070,11613,6,5,1993,1997,480,1820,0,0,2,1,3,1,2,2007,191750
531385070,8450,7,5,2000,2001,0,1349,0,0,2,0,3,1,2,2007,179000
531385130,16196,7,5,1998,1998,1443,1494,1,0,2,0,3,1,2,2007,215000
531451030,8012,6,5,1992,1992,430,1575,1,0,2,0,2,1,2,2007,179200
531451150,8012,6,5,1980,1980,0,1266,0,0,1,1,2,1,1,2007,128000
531453140,9180,5,7,1983,1983,747,884,1,0,1,0,2,1,2,2007,144000
531477040,8400,5,5,1977,1977,0,2020,0,0,2,0,4,2,2,2007,144000
532353120,6285,5,5,1977,1977,138,894,1,0,1,0,2,1,1,2007,120750
532354010,8480,5,6,1963,1963,630,970,1,0,1,0,2,1,2,2007,132500
532354060,7420,5,5,1962,1962,417,1057,0,0,1,0,3,1,2,2007,132000
532354070,7758,5,7,1962,2001,588,999,1,0,1,0,3,1,1,2007,132500
532376040,6970,4,5,1961,1961,932,1120,1,0,1,1,3,1,2,2007,129000
532376090,13673,5,5,1962,1962,0,1696,0,0,1,1,3,1,1,2007,143900
532377050,7476,5,7,1968,1968,812,1040,1,0,1,1,3,1,2,2007,145000
532377140,9945,5,5,1961,1961,827,988,1,0,1,0,3,1,2,2007,128500
532378240,6173,5,6,1967,1967,599,902,0,0,1,0,3,1,1,2007,125500
532476080,19522,7,5,1990,1990,727,2503,1,0,2,1,3,1,2,2007,300000
532477040,17542,7,7,1974,2003,125,2167,1,0,2,1,3,1,2,2007,294000
532479050,10751,5,5,1974,1974,787,1037,1,0,1,0,2,1,2,2007,129000
532479120,16647,5,5,1975,1981,1390,1701,1,0,2,0,3,1,2,2007,171000
532479140,12712,6,7,1973,2006,968,1055,1,0,1,0,2,1,2,2007,147000
533120030,9572,8,5,1990,1990,482,2810,0,0,2,1,4,1,2,2007,302000
533130170,10678,8,5,1992,2000,700,2872,0,0,2,1,4,1,2,2007,285000
533205110,4379,8,5,2004,2004,851,1378,1,0,2,0,2,1,2,2007,214000
533206060,3523,8,5,2006,2007,60,1151,1,0,2,0,2,1,2,2007,166000
533206070,3784,8,5,2006,2007,60,1565,1,0,2,0,2,1,2,2007,193800
533208010,4230,7,5,2006,2007,0,1352,0,0,2,0,2,1,2,2007,208900
533208020,3606,7,5,2006,2007,937,1352,1,0,2,0,2,1,2,2007,194000
533208030,5330,8,5,2006,2007,0,1550,0,0,2,1,2,1,2,2007,207500
533208040,4274,7,5,2006,2007,1106,1241,1,0,1,1,1,1,2,2007,199900
533208070,4251,7,5,2006,2007,0,1250,0,0,2,1,2,1,2,2007,164700
533213130,2280,6,5,1999,1999,565,1501,1,0,2,1,3,1,2,2007,176500
533213140,3230,6,5,1999,1999,419,1458,0,0,2,1,2,1,2,2007,176000
533221030,2117,6,5,2000,2000,420,1512,0,0,2,1,2,1,2,2007,168500
533221060,2117,6,5,2000,2000,417,1573,0,0,2,1,3,1,2,2007,177000
533221100,2117,6,5,2000,2000,436,1525,0,0,2,1,3,1,2,2007,177000
533223050,5105,7,5,2004,2004,239,1102,0,0,2,1,2,1,2,2007,148800
533236040,2645,8,5,1999,2000,0,1441,0,0,2,1,2,1,2,2007,174000
533241030,7399,7,5,1997,1998,649,1950,0,0,2,1,3,1,2,2007,239000
533242080,7321,7,5,1999,2000,0,1358,0,0,2,0,3,1,2,2007,204000
533242090,8010,8,5,2003,2004,964,2048,1,0,2,1,3,1,2,2007,301000
533244040,8413,8,5,1998,1998,901,2362,1,0,2,1,3,1,2,2007,312500
533250190,9466,8,5,1994,1995,457,1494,1,0,1,1,1,1,2,2007,279700
533251110,12000,7,6,1980,1980,1732,2362,1,0,2,1,3,1,2,2007,255000
533251130,16157,5,7,1978,1978,680,1432,1,0,1,1,2,1,2,2007,194000
533252130,10768,5,8,1976,2004,1157,1437,1,0,2,0,3,1,2,2007,218000
533253180,3840,8,6,1978,1998,881,1295,1,0,1,0,1,1,2,2007,213750
533254100,9600,6,7,1976,1994,0,1855,0,0,2,1,3,1,2,2007,187000
533254130,9600,6,8,1976,1976,978,1262,0,1,2,0,3,1,2,2007,181500
533350020,17778,8,5,1981,1981,1632,2497,1,0,2,0,2,1,2,2007,373000
533352075,18890,5,5,1977,1977,498,2620,0,0,2,2,4,2,2,2007,190000
534104090,7050,7,5,2001,2001,738,1929,1,0,2,1,3,1,2,2007,226000
534125120,11700,6,6,1968,1968,0,1152,1,0,1,1,3,1,2,2007,143450
534127080,8000,6,6,1970,1970,915,2411,1,0,2,1,4,1,2,2007,240050
534127140,8723,6,6,1969,1969,973,1082,1,0,1,0,3,1,2,2007,162500
534127260,11700,6,5,1968,1968,910,1295,1,0,1,1,3,1,2,2007,164000
534128090,11358,7,7,1972,1987,346,1610,0,0,2,0,3,1,2,2007,185000
534151090,9547,7,6,1993,1993,0,1594,0,0,2,0,2,1,2,2007,188500
534151180,10530,7,6,1993,1993,819,2075,1,0,2,1,3,1,2,2007,255000
534175010,11500,5,6,1976,1976,0,1680,0,0,2,0,4,2,2,2007,136905
534176140,10738,6,7,1966,1966,792,1093,1,0,2,0,3,1,2,2007,158500
534177210,9600,7,6,1973,1973,916,1242,0,0,1,1,3,1,2,2007,175500
534178010,10800,6,5,1963,1963,617,1052,1,0,1,0,3,1,1,2007,127000
534201040,8050,5,6,1967,1993,474,1107,1,0,1,0,3,1,1,2007,127000
534202030,10355,5,5,1967,1967,695,1214,0,0,2,0,3,1,1,2007,143000
534204120,10289,5,7,1965,1965,836,1073,1,0,1,1,3,1,2,2007,156000
534252040,9503,5,5,1958,1983,457,1344,1,0,1,0,2,1,1,2007,144000
534252060,10624,5,4,1964,1964,40,1728,0,1,2,0,6,2,1,2007,119000
534252070,10899,4,5,1964,1964,0,1224,0,0,2,0,2,2,3,2007,103000
534252110,12342,5,5,1960,1978,0,1422,0,0,1,0,3,1,1,2007,139900
534275170,12772,6,8,1960,1998,498,958,0,0,1,0,2,1,1,2007,151500
534275220,8892,5,5,1960,1960,0,1065,0,0,1,1,3,1,2,2007,126500
534276070,10482,6,8,1958,1958,507,1138,0,1,1,0,3,1,1,2007,145000
534276160,7535,5,7,1958,1985,111,912,0,1,1,0,2,1,1,2007,120000
534276180,7450,5,5,1956,1956,438,1074,0,0,1,0,2,1,2,2007,124000
534276290,8339,5,7,1959,1959,0,882,0,0,1,0,3,1,1,2007,106500
534278150,14357,5,5,1961,1961,311,1187,1,0,1,0,2,1,2,2007,140500
534278170,8243,5,7,1961,1961,700,964,0,0,1,0,3,1,2,2007,137500
534278190,8680,5,7,1960,1960,0,894,0,0,1,0,3,1,1,2007,117600
534401120,8800,7,6,1966,1966,654,1200,0,1,2,0,3,1,2,2007,163500
534401200,9200,6,5,1965,1965,494,1042,0,0,2,0,3,1,2,2007,161000
534403040,9350,6,7,1964,1991,270,1302,0,1,2,0,3,1,1,2007,158000
534403290,8800,6,7,1964,1997,414,2154,0,0,2,1,5,1,2,2007,224500
534403420,11382,6,5,1964,1964,54,1374,0,1,1,0,3,1,1,2007,147000
534425015,22002,6,7,1959,1991,1386,1652,1,0,1,1,3,1,2,2007,200000
534425080,14585,6,6,1960,1987,594,1429,0,1,1,0,3,1,2,2007,181900
534427140,7388,5,6,1959,2002,405,1327,1,0,1,0,3,1,2,2007,150750
534429030,9842,4,5,1962,1962,0,1224,0,0,2,0,2,2,2,2007,101800
534430090,8280,6,5,1950,1950,0,932,0,0,1,0,2,1,1,2007,124000
534431020,12172,5,7,1940,1996,130,908,0,0,1,0,2,1,2,2007,138500
534453080,5175,5,8,1958,2000,150,808,0,0,1,0,2,1,1,2007,112000
534475170,9500,6,6,1964,1978,442,1977,0,1,1,1,4,1,2,2007,165000
534476080,9600,5,6,1955,1955,368,1150,1,0,1,0,2,1,1,2007,144000
534478140,11345,5,5,1948,1950,220,1920,0,0,2,0,4,2,2,2007,137000
534479120,9492,5,5,1941,1950,368,1376,1,0,1,0,3,1,1,2007,105000
534479140,9480,5,7,1942,1995,386,1644,0,0,1,1,3,1,1,2007,146500
535101150,8668,5,5,1968,1968,0,1560,0,0,2,0,4,2,3,2007,126000
535102010,10050,5,6,1966,1966,602,1280,0,1,2,0,3,1,2,2007,175000
535105110,9600,6,5,1961,1961,600,1254,1,0,1,0,3,1,2,2007,158500
535106140,10150,5,5,1958,1958,456,912,0,0,1,0,2,1,1,2007,114500
535106180,11344,5,5,1958,1958,460,1524,0,0,1,1,3,1,1,2007,144000
535126180,18450,6,5,1965,1979,187,2380,0,0,2,1,3,1,2,2007,129000
535151020,8760,6,7,1957,1999,873,936,1,0,1,0,2,1,1,2007,141000
535151100,6860,5,6,1956,1956,908,1008,1,0,1,0,3,1,1,2007,131000
535151110,8250,5,7,1963,1963,288,1053,1,0,1,0,3,1,2,2007,142100
535152060,8176,5,6,1958,1992,846,1056,1,0,1,0,3,1,1,2007,139000
535154080,9750,6,6,1958,1958,608,1442,0,0,1,1,4,1,1,2007,157900
535155110,9250,5,7,1954,2005,480,1056,0,1,1,0,3,1,1,2007,139400
535176070,11988,6,6,1957,1957,777,1244,0,0,1,1,3,1,1,2007,150000
535177020,9100,5,5,1960,1960,0,1144,0,0,1,0,3,1,1,2007,120000
535177110,9736,6,6,1957,1969,668,1721,0,0,1,0,4,1,2,2007,174850
535179120,9770,5,5,1957,1957,512,922,1,0,1,0,2,1,1,2007,116000
535180030,10152,5,5,1956,1956,586,1048,1,0,1,0,3,1,1,2007,135000
535181030,12155,6,3,1970,1970,1237,1657,0,1,2,0,3,1,2,2007,163500
535181140,12198,5,6,1955,1975,780,1411,0,0,1,0,3,1,1,2007,130000
535300040,10050,5,5,1955,1955,288,1216,1,0,1,0,3,1,1,2007,129500
535301060,11556,5,9,1953,2006,408,1154,0,0,1,1,3,1,1,2007,142000
535301160,8078,5,5,1958,1958,0,1560,0,0,2,0,4,2,2,2007,128600
535302070,10950,6,6,1952,1952,441,948,0,0,1,0,2,1,2,2007,125000
535304170,7942,6,7,1953,1953,85,1040,0,1,1,0,3,1,1,2007,136000
535305180,8923,5,7,1953,2006,643,1008,1,0,1,0,2,1,1,2007,134500
535325090,8540,5,8,1956,2003,114,925,1,0,1,0,3,1,1,2007,127000
535325280,7134,5,5,1955,1955,384,1360,0,0,1,0,3,1,2,2007,130000
535325320,7150,4,4,1955,1955,150,1540,1,0,1,0,4,1,1,2007,115000
535327160,8400,5,5,1955,1955,793,925,1,0,1,0,3,1,1,2007,116900
535327200,13300,5,7,1956,2000,377,928,0,0,1,0,2,1,1,2007,132000
535353050,9532,4,6,1953,1953,595,1647,1,0,1,0,3,1,1,2007,153000
535353130,15783,5,5,1952,1952,292,924,0,0,1,0,2,1,1,2007,112500
535354050,9600,5,7,1949,2003,220,893,0,1,1,0,2,1,2,2007,135000
535354260,12099,5,6,1953,2004,198,1728,1,0,1,0,3,1,1,2007,156000
535355020,21281,5,4,1935,2007,0,3086,0,0,3,1,4,1,3,2007,301600
535375130,10134,5,6,1940,1950,0,1034,0,0,1,0,2,1,1,2007,109000
535378080,10284,4,7,1925,1993,1030,1281,1,0,2,0,1,1,2,2007,128500
535379060,10800,4,6,1927,2007,0,968,0,0,2,0,4,1,1,2007,64500
535382150,5400,5,6,1920,1950,0,691,0,0,1,0,2,1,1,2007,86000
535402140,10090,7,5,1963,1999,242,1651,0,1,2,0,4,1,1,2007,172000
535402180,8700,5,7,1961,1961,192,888,0,1,1,0,3,1,1,2007,120000
535403030,8300,6,6,1968,1968,952,952,1,0,1,0,3,1,1,2007,128500
535426130,11606,5,5,1969,1969,650,2080,0,1,1,2,5,1,2,2007,135000
535450190,8064,5,7,1949,2006,0,924,0,0,1,0,3,1,2,2007,122900
535450220,11664,6,5,1948,1950,336,1082,0,0,1,0,2,1,1,2007,119200
535450310,10496,6,6,1949,1950,196,1846,0,0,2,0,3,1,1,2007,143000
535451040,7200,5,7,1950,1950,534,988,0,0,1,0,3,1,1,2007,119000
535451100,7200,5,3,1950,1950,432,1238,0,0,1,1,3,1,1,2007,102000
535451110,7200,5,8,1950,2002,398,864,1,0,1,0,3,1,2,2007,129000
535452060,7000,5,7,1960,2002,588,1134,0,0,1,0,2,1,1,2007,135000
535453080,7500,5,7,1959,2003,574,1040,1,0,1,0,3,1,1,2007,152000
535453150,7315,5,6,1958,1958,625,1170,0,1,1,0,3,1,1,2007,140000
535453180,7903,5,5,1960,1960,739,1242,1,0,1,1,3,1,1,2007,152000
535457020,8000,5,5,1960,1960,1098,1377,1,0,1,0,3,1,1,2007,156500
535457050,7000,5,6,1961,1961,0,925,0,0,1,0,3,1,1,2007,99000
535476360,9760,6,8,1964,1993,536,1851,0,0,2,1,3,1,2,2007,187000
535477130,7590,5,5,1962,1962,540,1812,0,0,2,0,4,1,1,2007,169500
535477180,6600,5,5,1962,1962,110,864,0,0,1,0,2,1,1,2007,125500
535478040,6760,5,5,1962,1962,734,936,1,0,1,0,3,1,1,2007,130000
902100010,6978,5,7,1926,1980,0,960,0,0,1,0,2,1,2,2007,103000
902105110,9600,5,7,1910,2002,0,1432,0,0,2,0,2,1,2,2007,132000
902106070,6000,6,6,1927,1950,276,1296,0,0,1,0,3,1,2,2007,127500
902106120,4480,5,5,1922,1950,782,1022,1,0,1,0,2,1,1,2007,89500
902107050,7200,5,5,1980,1980,936,936,1,0,1,0,2,1,2,2007,140000
902110010,3153,5,6,1920,1990,0,967,0,0,1,0,2,1,1,2007,99900
902125120,10800,4,7,1885,1995,0,1047,0,0,1,0,2,1,1,2007,100000
902128160,7200,5,8,1940,1950,0,1072,0,0,1,0,2,1,2,2007,130000
902201090,9000,5,8,1900,2006,130,1174,0,0,1,0,2,1,2,2007,135000
902201130,6000,3,7,1948,2002,331,1183,0,0,1,1,2,1,1,2007,120000
902202070,5925,4,7,1937,2000,168,1131,0,0,1,0,2,1,2,2007,89471
902205020,5925,4,6,1900,1950,122,1141,0,0,1,0,3,1,1,2007,85000
902205130,6000,4,4,1920,1950,250,960,0,0,1,0,2,1,1,2007,108500
902206270,9639,4,8,1900,1950,0,1798,0,0,2,1,4,1,2,2007,137000
902207150,8520,5,6,1923,2006,0,968,0,0,1,0,2,1,2,2007,100000
902300020,10337,8,9,1910,1999,0,1772,0,0,2,1,3,1,2,2007,184900
902300040,9863,6,6,1927,1950,196,1642,0,1,1,1,4,1,1,2007,145000
902301030,9600,5,8,1925,1994,0,1472,0,0,1,0,3,1,1,2007,125000
902301130,4571,5,7,1910,1950,168,1232,0,0,1,0,3,1,2,2007,114000
902302150,13600,5,5,1900,1950,0,2337,0,0,2,0,5,2,2,2007,90000
902303100,8398,6,8,1910,1990,259,1650,0,0,2,0,3,1,2,2007,144100
902304040,9900,6,4,1880,1950,0,2210,0,0,2,0,5,1,1,2007,117500
902305010,3600,5,7,1930,2005,316,1358,0,0,1,1,3,1,1,2007,124500
902330090,13500,7,8,1879,1987,0,2454,0,0,2,0,3,1,2,2007,185000
902332030,7200,6,6,1910,1998,1046,2291,0,1,2,0,4,2,2,2007,133900
902401030,5400,6,7,1926,2004,370,1616,0,0,2,0,3,1,1,2007,152000
902404010,8100,5,6,1948,1973,338,1559,1,0,1,0,2,1,2,2007,153500
902408080,10800,7,8,1890,1998,0,2554,0,0,1,1,3,1,2,2007,159500
902427040,9439,5,5,1930,1950,324,1248,0,0,1,0,2,1,1,2007,87000
902427140,8626,4,6,1956,1956,0,968,0,0,1,0,2,1,1,2007,104500
902427180,11800,4,7,1949,2002,0,1382,0,0,2,0,1,1,1,2007,110000
903201090,6854,5,7,1925,1994,317,1060,1,0,1,0,1,1,1,2007,136500
903204030,8674,5,6,1950,1950,910,1435,1,0,1,0,3,1,1,2007,128250
903205085,8731,5,5,1920,1950,645,1167,0,0,1,0,3,1,2,2007,144000
903206170,8737,6,7,1923,1950,300,1635,0,0,1,1,3,1,2,2007,210000
903225040,6125,5,7,1939,1998,306,1274,0,0,2,0,3,1,1,2007,135000
903227140,6000,6,6,1939,1950,276,1232,0,0,1,1,3,1,1,2007,128000
903228080,6000,6,6,1941,1950,375,1218,0,1,1,0,3,1,2,2007,131000
903231050,6120,5,7,1939,1950,0,884,0,0,1,0,2,1,1,2007,113000
903231090,6240,6,5,1938,1950,52,1409,1,0,1,1,3,1,2,2007,126000
903231180,6240,5,8,1939,1952,48,1322,1,0,1,0,4,1,1,2007,132000
903232100,6240,5,7,1930,1992,0,1426,0,0,1,0,3,1,1,2007,131750
903233030,6120,5,6,1926,1950,351,1281,1,0,1,0,2,1,2,2007,132500
903233050,6120,5,8,1920,2004,0,1513,0,0,1,1,4,1,1,2007,137500
903233140,6120,7,8,1929,2001,0,854,0,0,1,0,2,1,2,2007,132000
903233180,6240,6,6,1931,1950,425,1367,0,0,1,0,3,1,1,2007,127500
903234160,6180,6,5,1926,1950,0,986,0,0,1,0,2,1,1,2007,102000
903236130,7755,6,8,1918,1995,0,2264,0,0,2,1,4,1,1,2007,200000
903400040,13515,6,6,1919,1950,0,1824,0,0,1,0,3,1,2,2007,180500
903401070,8850,6,7,1920,1950,0,1376,0,0,1,0,3,1,2,2007,165000
903425270,8550,5,5,1926,1950,0,1316,0,0,1,0,4,1,2,2007,90000
903425280,8730,6,7,1915,2003,0,1396,0,0,1,0,3,1,1,2007,153575
903426010,5700,7,6,1929,1990,336,1344,1,0,1,1,3,1,2,2007,140000
903427040,8520,6,7,1916,1950,168,2526,0,0,2,0,5,1,1,2007,136000
903430040,5680,5,4,1901,1950,0,1173,0,0,2,0,3,1,1,2007,113000
903430050,5680,5,3,1901,1950,0,1214,0,0,1,0,2,1,1,2007,117000
903450060,7758,7,4,1931,1950,224,1818,0,0,1,1,4,1,1,2007,169500
903451110,7449,7,7,1930,1950,0,1108,0,0,1,0,3,1,1,2007,139400
903453080,13200,6,6,1963,1963,375,2294,0,0,3,0,5,1,2,2007,202500
903454090,9000,6,6,1937,1950,0,1375,0,0,1,1,3,1,1,2007,141000
903456110,9780,7,9,1950,2005,354,1952,0,0,1,1,4,1,1,2007,212300
903457040,10320,6,5,1915,1950,375,2180,0,0,1,1,3,1,2,2007,161000
903457130,4330,4,6,1958,1958,681,1315,1,0,2,0,3,1,2,2007,99500
903458020,7200,5,7,1920,1996,0,1111,0,0,1,0,3,1,1,2007,101000
903458060,4800,4,7,1916,1990,197,1196,1,0,1,0,2,1,2,2007,109900
903475040,12358,5,6,1941,1950,360,1382,0,0,1,1,2,1,2,2007,128500
903475060,10120,7,4,1910,1950,0,1889,0,0,1,1,4,2,1,2007,122000
903484080,10320,4,1,1910,1950,0,1484,0,0,2,0,3,1,1,2007,50000
904100100,12888,7,8,1937,1980,288,2267,1,0,1,1,3,1,2,2007,219000
904301110,8160,5,6,1940,1950,312,1134,1,0,1,1,3,1,1,2007,126000
904302010,4484,5,6,1942,1979,485,1282,1,0,1,0,2,1,1,2007,108500
905100060,11235,5,5,1963,1963,925,999,1,0,1,0,3,1,1,2007,130000
905100080,11235,5,5,1964,1980,785,1452,1,0,1,0,2,1,2,2007,158450
905101070,14299,4,3,1964,1964,513,1005,1,0,1,0,3,1,2,2007,115400
905101200,7943,4,5,1961,1961,903,1029,1,0,1,0,3,1,1,2007,118500
905102010,14149,5,8,1964,2001,68,1020,0,1,2,0,3,1,2,2007,165000
905103110,11677,5,4,1966,1966,249,1040,1,0,1,0,3,1,1,2007,123000
905104030,8400,6,5,1966,1966,187,913,1,0,1,0,3,1,1,2007,129000
905104090,7094,5,5,1966,1966,180,894,0,0,1,0,3,1,1,2007,125000
905104170,8978,5,5,1968,1968,0,948,0,0,1,0,3,1,1,2007,108000
905104240,8425,5,6,1971,1990,748,868,1,0,1,0,2,1,2,2007,119900
905105040,8665,5,5,1968,1968,168,897,0,0,1,0,3,1,1,2007,115000
905105170,8398,5,5,1967,1967,114,943,1,0,1,0,2,1,2,2007,134500
905105260,7742,5,7,1966,1966,763,955,1,0,1,0,3,1,1,2007,127000
905106150,8724,5,5,1968,1968,492,894,0,0,1,0,3,1,2,2007,129000
905107140,8197,6,5,1977,1977,0,1285,0,0,1,1,3,1,2,2007,143500
905200010,8169,5,7,1966,1966,216,912,1,0,1,0,3,1,1,2007,129000
905201080,14175,5,5,1956,1998,386,1375,1,0,1,0,3,1,1,2007,187000
905225020,16779,5,4,1920,1996,267,2654,0,0,3,0,4,1,2,2007,158000
905226050,25339,5,7,1918,2007,0,1416,0,0,2,0,3,1,2,2007,112000
905226080,6960,7,8,1940,1998,258,1302,0,0,1,1,2,1,1,2007,165250
905226130,11375,6,5,1954,1995,736,1299,0,0,1,0,3,1,2,2007,150000
905226170,13770,5,6,1958,1998,190,1176,1,0,1,0,3,1,1,2007,137000
905228020,9000,4,7,1945,1950,0,998,0,0,1,0,3,1,2,2007,89500
905301050,115149,7,5,1971,2002,1219,1824,1,0,2,0,2,1,2,2007,302000
905352010,11075,6,5,1984,1984,299,1522,0,0,2,0,3,1,2,2007,182000
905352180,10029,6,5,1988,1989,831,2060,0,1,2,1,4,1,2,2007,211000
905376090,17541,5,7,1948,2005,300,1325,0,0,2,0,3,1,2,2007,216000
905377020,22692,5,5,1953,1953,587,1630,0,0,2,0,3,1,2,2007,130000
905377050,17808,4,5,1946,1950,0,1242,0,0,1,0,2,1,1,2007,109900
905401020,12671,6,7,1954,1994,353,2422,0,0,3,0,4,1,2,2007,255000
905426010,12615,6,7,1950,2001,477,2158,1,0,2,0,4,1,2,2007,243000
905451390,10512,6,6,1954,1954,491,1626,0,0,1,1,3,1,1,2007,154000
905475270,5400,5,5,1958,1958,453,864,0,1,1,0,3,1,1,2007,118000
